winery,name,country,region,winetype,grape,rate,price,price_f,topic1,topic2,bold,sweet,acidic,link,img,full_name,wine_id
Amici,Sonoma Coast Chardonnay 2015,미국,Sonoma Coast,White wine,Chardonnay,4.0,"₩100,000",100000,oaky, tree fruit,0.8678280499691059,0.5222513159476888,0.48594267189180873,https://www.vivino.com/amici-cellars-sonoma-coast-chardonnay/w/4027606?year=2015&price_id=25130582,https://images.vivino.com/thumbs/Z6m-IH20QsOQ686AFPSOaw_pb_x600.png,Amici/Sonoma Coast Chardonnay 2015,9
Domaine Lafage,Cote Floral 2017,프랑스,Côtes Catalanes,White wine,Blend,4.0,"₩25,000",25000,tree fruit, citrus,0.39167095908432975,0.0675052000796837,0.4321101015147578,https://www.vivino.com/domaine-lafage-cote-floral/w/1282730?year=2017&price_id=24530362,https://images.vivino.com/thumbs/f1nfJpgMQjuR5-e6r8SwkA_pb_x600.png,Domaine Lafage/Côté Floral 2017,101
Hartford Court,Chardonnay 2013,미국,Russian River Valley,White wine,Chardonnay,4.0,"₩120,000",120000,oaky, tree fruit,0.9376253185319046,0.5810647107068698,0.5128663880705855,https://www.vivino.com/hartford-court-chardonnay/w/1776823?year=2013&price_id=24530237,https://images.vivino.com/thumbs/EFl-kCwVQ2e33g6-gKg8mg_pb_x600.png,Hartford Court/Chardonnay 2013,193
Hardys,HRB Chardonnay 2016,호주,South Australia,White wine,Chardonnay,4.0,"₩90,000",90000,oaky, tree fruit,0.6454136582838006,0.12266283562723101,0.5063481711218343,https://www.vivino.com/hardys-hrb-chardonnay/w/1225267?year=2016&price_id=25130563,https://images.vivino.com/thumbs/ZtsQsGHzTnOm32lX3TBhnw_pb_x600.png,Hardys/HRB Chardonnay 2016,187
Emiliana,Signos de Origen La Vinilla Chardonnay - Roussanne - Marsanne - Viognier 2016,칠레,Casablanca Valley,White wine,Blend,4.0,"₩59,835",59835,None],,,,,https://www.vivino.com/emiliana-signos-de-origen-la-vinilla-chardonnay-roussanne-marsanne-viognier/w/1286095?year=2016&price_id=17465424,https://images.vivino.com/thumbs/0f3iDgHeSRyWJcu1PMk1JQ_pb_x600.png,Emiliana/Signos de Origen La Vinilla Chardonnay - Roussanne - Marsanne - Viognier 2016,139
Nautilus,Sauvignon Blanc 2021,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,4.0,"₩19,736",19736,citrus, tropical,0.3148440639200766,0.0,0.8956082104515887,https://www.vivino.com/nautilus-estate-sauvignon-blanc/w/86751?year=2021&price_id=26610912,https://images.vivino.com/thumbs/YAm96CrOTP2qFGmdW8mSWQ_pb_x600.png,Nautilus/Sauvignon Blanc 2021,295
Jean-Marc Brocard,Chablis Premier Cru 'Vau de Vey' 2013,프랑스,Chablis 1er Cru 'Vau de Vey',White wine,Chardonnay,4.0,"₩75,347",75347,citrus, earthy,0.44743267682317767,0.055747007823001675,0.7710053659180603,https://www.vivino.com/jean-marc-brocard-chablis-premier-cru-vau-de-vey/w/1385279?year=2013&price_id=7943981,https://images.vivino.com/thumbs/QIzZNnZZSX6ggA3PLoa8Fw_pb_x600.png,Jean-Marc Brocard/Chablis Premier Cru 'Vau de Vey' 2013,215
Schloss Gobelsburg,Domaene Gobelsburg Riesling 2018,오스트리아,Kamptal,White wine,Riesling,4.0,"₩43,879",43879,tree fruit, citrus,0.5337068412425885,0.01084547283485552,0.9496760955199302,https://www.vivino.com/schloss-gobelsburg-domaene-gobelsburg-riesling/w/20132?year=2018&price_id=24742558,https://images.vivino.com/thumbs/pNWI1vlSQ0SzOLy7BCoTWg_pb_x600.png,Schloss Gobelsburg/Domaene Gobelsburg Riesling 2018,348
Marina Cvetic,Riserva Trebbiano 2010,이탈리아,Trebbiano d'Abruzzo,White wine,Trebbiano,4.0,"₩99,724",99724,oaky, tree fruit,0.615529948392436,0.485657830270117,0.7246917191769335,https://www.vivino.com/marina-cvetic-riserva-trebbiano/w/2526510?year=2010&price_id=7944099,https://images.vivino.com/thumbs/JeRwiSgnSoGd5OVYMZ5QiA_pb_x600.png,Marina Cvetić/Riserva Trebbiano 2010,261
Trimbach,Pinot Gris Alsace Reserve Personnelle 2015,프랑스,Alsace,White wine,Pinot Gris,4.0,"₩110,000",110000,tree fruit, earthy,0.4849622751689012,0.39741171529945096,0.3826977318388456,https://www.vivino.com/trimbach-alsace-pinot-gris-alsace-reserve-personnelle/w/1191381?year=2015&price_id=21493545,https://images.vivino.com/thumbs/HWN3BA8zS4aUZIO8XsuK-w_pb_x600.png,Trimbach/Pinot Gris Alsace Réserve Personnelle 2015,392
Lindeman's,Bin 90 Moscato 2018,호주,South Eastern Australia,White wine,Moscato,4.0,"₩30,000",30000,None],,,,,https://www.vivino.com/lindemans-bin-90-moscato/w/1118675?year=2018&price_id=21493712,https://images.vivino.com/thumbs/-Ps3DaUzTeCF_cxAu55XkA_pb_x600.png,Lindeman's/Bin 90 Moscato 2018,240
Chateau Purcari,Pinot Grigio de Purcari 2014,몰도바,South Eastern,White wine,Pinot Grigio,4.0,"₩35,458",35458,None],,,,,https://www.vivino.com/chateau-purcari-pinot-grigio-de-purcari/w/3142523?year=2014&price_id=10352038,https://images.vivino.com/thumbs/BZfM4YZISd-0rXfYRpQa5g_pb_x600.png,Château Purcari/Pinot Grigio de Purcari 2014,62
Dr. Loosen,Graacher Himmelreich Riesling Alte Reben GG 2017,독일,Mosel,White wine,Riesling,4.0,"₩110,000",110000,earthy, citrus,0.38097619619981005,0.07297717348973354,0.9494680277928942,https://www.vivino.com/dr-loosen-graacher-himmelreich-riesling-alte-reben-gg/w/6397062?year=2017&price_id=24530154,https://images.vivino.com/thumbs/CQ3tyL7JRYK8ZFpjSRWf7Q_pb_x600.png,Dr. Loosen/Graacher Himmelreich Riesling Alte Reben GG 2017,116
Villa M,Bianco 2016,이탈리아,Piemonte,White wine,Moscato,4.0,"₩36,000",36000,tree fruit, earthy,0.6923069438115147,0.8754852360809257,0.47366791449506296,https://www.vivino.com/villa-m-bianco/w/1774733?year=2016&price_id=23466119,https://images.vivino.com/thumbs/QWMvYdUpSDKCG2jqrj8l1A_pb_x600.png,Villa M/Bianco 2016,422
Man O' War,Exiled 2018,뉴질랜드,Waiheke Island,White wine,Pinot Gris,4.0,"₩40,302",40302,tree fruit, earthy,0.4591491369901447,0.6919955563771193,0.3256041952398563,https://www.vivino.com/man-o-war-exiled/w/1751560?year=2018&price_id=18632511,https://images.vivino.com/thumbs/3J4l2PBMTCOKdnG1p4eECg_pb_x600.png,Man O' War/Exiled 2018,254
Dr. Loosen,Graacher Domprobst Riesling GG 2016,독일,Mosel,White wine,Riesling,4.0,"₩110,000",110000,earthy, citrus,0.44555644640461733,0.10928063919253844,0.9496760955199302,https://www.vivino.com/dr-loosen-graacher-domprobst-riesling-gg/w/5742291?year=2016&price_id=26311126,https://images.vivino.com/thumbs/g0mKRBtAQlG80oeWi0ElDg_pb_x600.png,Dr. Loosen/Graacher Domprobst Riesling GG 2016,112
Trimbach,Riesling Alsace Cuvee Frederic Emile 2014,프랑스,Alsace,White wine,Riesling,4.0,"₩220,000",220000,earthy, tree fruit,0.46698464447616683,0.39717481779530983,0.9023567880981296,https://www.vivino.com/trimbach-alsace-riesling-alsace-cuvee-frederic-emile/w/63804?year=2014&price_id=23467588,https://images.vivino.com/thumbs/qcu6RncJQU22QwHVo8nSmA_pb_x600.png,Trimbach/Riesling Alsace Cuvée Frédéric Emile 2014,410
Dr. Loosen,Riesling Red Slate Dry 2019,독일,Mosel,White wine,Riesling,4.0,"₩60,000",60000,earthy, citrus,0.4111979768647317,0.0,0.9496760955199302,https://www.vivino.com/dr-loosen-riesling-red-slate-dry/w/1987931?year=2019&price_id=24530175,https://images.vivino.com/thumbs/VKinSibWQ66AR4fbmeKJPg_pb_x600.png,Dr. Loosen/Riesling Red Slate Dry 2019,136
Graci,Arcuria Etna Bianco 2016,이탈리아,Etna,White wine,Carricante,4.0,"₩108,589",108589,citrus, earthy,0.7123579089162486,0.009517590537021517,0.4654740092446472,https://www.vivino.com/graci-arcuria-etna-bianco/w/2486745?year=2016&price_id=19070158,https://images.vivino.com/thumbs/LRcP62RtRLujk8yS6m07JQ_pb_x600.png,Graci/Arcurìa Etna Bianco 2016,174
Famille Berrouet,Irouleguy Herri Mina Blanc 2018,프랑스,Irouléguy,White wine,Blend,4.0,"₩99,000",99000,None],,,,,https://www.vivino.com/vieux-saint-andre-irouleguy-herri-mina-blanc/w/1311040?year=2018&price_id=21493566,https://images.vivino.com/thumbs/jrFiwlPmQAqWX8ccDf1a0w_pb_x600.png,Famille Berrouet/Irouleguy Herri Mina Blanc 2018,150
Hartford Court,Chardonnay 2011,미국,Russian River Valley,White wine,Chardonnay,4.0,"₩120,000",120000,oaky, tree fruit,0.9376253185319046,0.5810647107068698,0.5128663880705855,https://www.vivino.com/hartford-court-chardonnay/w/1776823?year=2011&price_id=24530235,https://images.vivino.com/thumbs/EFl-kCwVQ2e33g6-gKg8mg_pb_x600.png,Hartford Court/Chardonnay 2011,191
Domdechant Werner,Hochheim Riesling Classic 2010,독일,Rheingau,White wine,Riesling,4.0,"₩70,915",70915,tree fruit, earthy,0.4070338431299216,0.1999414934951894,0.9496760955199302,https://www.vivino.com/domdechant-wernersches-weingut-hochheim-riesling-classic/w/1163767?year=2010&price_id=14650394,https://images.vivino.com/thumbs/qQxCUXWpTKaNfxNeJST5PA_pb_x600.png,Domdechant Werner/Hochheim Riesling Classic 2010,107
Markus Molitor,Saar Alte Reben Riesling 2017,독일,Mosel,White wine,Riesling,4.0,"₩79,000",79000,citrus, earthy,0.47106145365692154,0.19572938408443602,0.8865696493092771,https://www.vivino.com/de-markus-molitor-saar-alte-reben-riesling/w/1759887?year=2017&price_id=21493579,https://images.vivino.com/thumbs/sWGPm4DNSyGMmcl77BAiUw_pb_x600.png,Markus Molitor/Saar Alte Reben Riesling 2017,262
Chateau de Chamirey,Mercurey Blanc 2016,프랑스,Mercurey,White wine,Chardonnay,4.0,"₩140,000",140000,tree fruit, oaky,0.44598184173222977,0.058189923600554916,0.432910171465146,https://www.vivino.com/le-chateau-de-chamirey-mercurey-blanc/w/2265651?year=2016&price_id=23353849,https://images.vivino.com/thumbs/tZlMEDxKQBKkay6oPxspRg_pb_x600.png,Château de Chamirey/Mercurey Blanc 2016,69
Matias Riccitelli,Blanco de La Casa 2020,아르헨티나,La Consulta,White wine,Sauvignon Blanc,4.0,"₩70,000",70000,None],,,,,https://www.vivino.com/riccitelli-blanco-de-la-casa-la-consulta/w/6467417?year=2020&price_id=27838836,https://images.vivino.com/thumbs/pUTwKHN0SGaME9k1ayy3Wg_pb_x600.png,Matías Riccitelli/Blanco de La Casa 2020,281
Round Hill,Chardonnay 2019,미국,California,White wine,Chardonnay,4.0,"₩30,000",30000,oaky, tree fruit,0.9307690935449316,0.6172292683277011,0.48509925449828806,https://www.vivino.com/round-hill-chardonnay/w/6736?year=2019&price_id=29015907,https://images.vivino.com/thumbs/i78gytZbQs-3WMmPPk3QMg_pb_x600.png,Round Hill/Chardonnay 2019,326
Manu,Sauvignon Blanc 2014,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,4.0,"₩33,241",33241,, ,0.2795187868174354,0.0,0.907458162905636,https://www.vivino.com/manu-sauvignon-blanc/w/1758323?year=2014&price_id=15542166,https://images.vivino.com/thumbs/y0n-bfkoQfCMKYOT7UvFBQ_pb_x600.png,Manu/Sauvignon Blanc 2014,258
Pegasus Bay,Bel Canto Dry Riesling 2019,뉴질랜드,Canterbury,White wine,Riesling,4.0,"₩35,366",35366,earthy, citrus,0.38404253554078166,0.20829930922841408,0.8831043308554282,https://www.vivino.com/pegasus-bay-winery-bel-canto-dry-riesling/w/1261670?year=2019&price_id=23640655,https://images.vivino.com/thumbs/RXZrmqGmTg23hnA_CXMx3A_pb_x600.png,Pegasus Bay/Bel Canto Dry Riesling 2019,300
Dr. Loosen,Graacher Domprobst Riesling GG 2017,독일,Mosel,White wine,Riesling,4.0,"₩110,000",110000,earthy, citrus,0.44555644640461733,0.10928063919253844,0.9496760955199302,https://www.vivino.com/dr-loosen-graacher-domprobst-riesling-gg/w/5742291?year=2017&price_id=26311127,https://images.vivino.com/thumbs/g0mKRBtAQlG80oeWi0ElDg_pb_x600.png,Dr. Loosen/Graacher Domprobst Riesling GG 2017,113
Millton,Te Arai Vineyard Chenin Blanc 2020,뉴질랜드,Gisborne,White wine,Chenin Blanc,4.0,"₩30,430",30430,None],,,,,https://www.vivino.com/milton-te-arai-vineyard-chenin-blanc/w/1122469?year=2020&price_id=29371187,https://images.vivino.com/thumbs/8-A2XFOYSNC_Xc4n3LlQzg_pb_x600.png,Millton/Te Arai Vineyard Chenin Blanc 2020,287
Chalk Hill,Moscato 2012,호주,McLaren Vale,White wine,Moscato,4.0,"₩42,106",42106,None],,,,,https://www.vivino.com/chalk-hill-moscato/w/1118558?year=2012&price_id=2895270,https://images.vivino.com/thumbs/TbaC8kGVRiWXCj_Ur3D_FQ_150x200.jpg,Chalk Hill/Moscato 2012,54
Chateau Clarke,Le Merle Blanc de Chateau Clarke Bordeaux Blanc 2013,프랑스,Bordeaux,White wine,Blend,4.0,"₩53,186",53186,citrus, earthy,0.6398261343178886,0.18234646977851876,0.4663880210455551,https://www.vivino.com/chateau-clarke-le-merle-blanc-de-chateau-clarke-bordeaux-blanc/w/2140736?year=2013&price_id=2754609,https://images.vivino.com/thumbs/iqn4bplCSqurGyicteowqQ_pb_x600.png,Château Clarke/Le Merle Blanc de Château Clarke Bordeaux Blanc 2013,55
Villa Maria,Southern Clays Vineyard Single Vineyard Sauvignon Blanc 2020,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,4.0,"₩22,615",22615,tropical, citrus,0.3284305170374571,0.10181406058474202,0.8800514323605257,https://www.vivino.com/villa-maria-auckland-southern-clays-vineyard-single-vineyard-sauvignon-blanc/w/1273885?year=2020&price_id=30069532,https://images.vivino.com/thumbs/VSxlfVFqQ9-yTxNEECCJtw_pb_x600.png,Villa Maria/Southern Clays Vineyard Single Vineyard Sauvignon Blanc 2020,426
Chateau La Louviere,Pessac-Leognan Blanc 2013,프랑스,Pessac-Léognan,White wine,Blend,4.0,"₩200,000",200000,earthy, tree fruit,0.7174701378093739,0.17714244180307717,0.5190303944840254,https://www.vivino.com/chateau-la-louviere-pessac-leognan-blanc/w/6511838?year=2013&price_id=23821665,https://images.vivino.com/thumbs/6T39qKGqTQmadXWc_OQCxA_pb_x600.png,Château La Louvière/Pessac-Léognan Blanc 2013,60
Smith Sheth,Cru Sauvignon Blanc 2020,뉴질랜드,Wairau Valley,White wine,Sauvignon Blanc,4.0,"₩21,381",21381,citrus, tree fruit,0.35750959353788325,0.0,0.8671512332842969,https://www.vivino.com/smith-sheth-cru-sauvignon-blanc/w/6306318?year=2020&price_id=28457606,https://images.vivino.com/thumbs/kwtu3MJxR1-wIwRVmgzYBA_pb_x600.png,Smith Sheth/Cru Sauvignon Blanc 2020,354
Skyside,Chardonnay 2005,미국,North Coast,White wine,Chardonnay,4.0,"₩53,186",53186,oaky, tree fruit,0.9376253185319046,0.5871253385211493,0.5209599749526088,https://www.vivino.com/skyside-chardonnay/w/1689731?year=2005&price_id=14541851,https://images.vivino.com/thumbs/6gbOhBnxS3inMcravXLTqA_pb_x600.png,Skyside/Chardonnay 2005,353
Man O' War,Pinot Gris 2021,뉴질랜드,Waiheke Island,White wine,Pinot Gris,4.0,"₩19,489",19489,tree fruit, citrus,0.4757320698052525,0.5138163290578119,0.37019385224268525,https://www.vivino.com/man-o-war-pinot-gris/w/1125566?year=2021&price_id=28553152,https://images.vivino.com/thumbs/36UPJF-ISm2Z4W3xGuamHQ_pb_x600.png,Man O' War/Pinot Gris 2021,257
Teeter-Totter,Chardonnay 2014,미국,Napa Valley,White wine,Chardonnay,4.0,"₩130,000",130000,oaky, tropical,0.9376253185319046,0.2834747838758944,0.4744134905169418,https://www.vivino.com/teeter-totter-chardonnay/w/4806486?year=2014&price_id=23467570,https://images.vivino.com/thumbs/t_Sl_TN5Q-GHPmHSDHHjHw_pb_x600.png,Teeter-Totter/Chardonnay 2014,372
Chateau La Louviere,Pessac-Leognan Blanc 2007,프랑스,Pessac-Léognan,White wine,Blend,4.0,"₩200,000",200000,earthy, tree fruit,0.7174701378093739,0.17714244180307717,0.5190303944840254,https://www.vivino.com/chateau-la-louviere-pessac-leognan-blanc/w/6511838?year=2007&price_id=23821662,https://images.vivino.com/thumbs/6T39qKGqTQmadXWc_OQCxA_pb_x600.png,Château La Louvière/Pessac-Léognan Blanc 2007,58
Saint Clair Family Estate,Pioneer Block 9 Big John Riesling 2018,뉴질랜드,Marlborough,White wine,Riesling,4.0,"₩21,381",21381,citrus, tree fruit,0.327595943799414,0.4950960421964706,0.8483681669258017,https://www.vivino.com/saint-clair-family-estate-pioneer-block-9-big-john-riesling/w/1100185?year=2018&price_id=23156662,https://images.vivino.com/thumbs/Gac7iujQQPyOBE-c9YFqAA_150x200.jpg,Saint Clair Family Estate/Pioneer Block 9 Big John Riesling 2018,339
Koyama,Noble Riesling 2018,뉴질랜드,Waipara,White wine,Riesling,4.0,"₩28,785",28785,citrus, earthy,0.2826911631169028,0.5784606328393781,0.8909427870721576,https://www.vivino.com/koyama-noble-riesling/w/7486138?year=2018&price_id=22993712,https://images.vivino.com/thumbs/XKJ_g_yQQM-gzupUkbeZBw_150x200.jpg,Koyama/Noble Riesling 2018,237
Rupert & Rothschild,Baroness Nadine 2005,남아프리카,Western Cape,White wine,Chardonnay,4.0,"₩65,597",65597,oaky, citrus,0.6549532420675311,0.24167134778527752,0.5983153449700989,https://www.vivino.com/rupert-and-rothschild-vignerons-baroness-nadine/w/12437?year=2005&price_id=8699225,https://images.vivino.com/thumbs/StYkIgMWTRaq_pEXX8APnw_pb_x600.png,Rupert & Rothschild/Baroness Nadine 2005,328
Felton Road,Dry Riesling 2019,뉴질랜드,Central Otago,White wine,Riesling,4.0,"₩37,834",37834,citrus, earthy,0.3051323260154941,0.0,0.92493213648153,https://www.vivino.com/felton-road-dry-riesling/w/88312?year=2019&price_id=21403106,https://images.vivino.com/thumbs/K0o1fP15SZGZKSV9hqg2KA_pb_x600.png,Felton Road/Dry Riesling 2019,153
Antinori,Villa Antinori Toscana Bianco 2018,이탈리아,Toscana,White wine,Blend,3.9,"₩34,000",34000,citrus, tree fruit,0.4146298318391063,0.3363998399147169,0.7323196306698765,https://www.vivino.com/antinori-tuscany-villa-antinori-toscana-bianco/w/59894?year=2018&price_id=21493691,https://images.vivino.com/thumbs/8xpb6Z8kQXKLpS6FZHzPmw_pb_x600.png,Antinori/Villa Antinori Toscana Bianco 2018,16
Kendall-Jackson,Vintner's Reserve Chardonnay 2018,미국,California,White wine,Chardonnay,3.9,"₩65,000",65000,oaky, tree fruit,0.9376253185319046,0.6290274819051584,0.4896420665385729,https://www.vivino.com/kendall-jackson-vintner-s-reserve-chardonnay/w/2132?year=2018&price_id=21493650,https://images.vivino.com/thumbs/20ykzlp3ToqV0sgtOzH3-A_pb_x600.png,Kendall-Jackson/Vintner's Reserve Chardonnay 2018,232
Kim Crawford,Sauvignon Blanc 2020,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,3.9,"₩51,413",51413,citrus, tropical,0.30709213850722167,0.0,0.9093245799570835,https://www.vivino.com/kim-crawford-sauvignon-blanc/w/66534?year=2020&price_id=30008985,https://images.vivino.com/thumbs/DdHBF_5lTw-tN0MHFG1g9g_pb_x600.png,Kim Crawford/Sauvignon Blanc 2020,235
Trimbach,Gewurztraminer Alsace 2015,프랑스,Alsace,White wine,Gewürztraminer,3.9,"₩60,000",60000,tropical, tree fruit,0.7314994511651778,0.6844094522104153,0.2487950030058355,https://www.vivino.com/trimbach-alsace-gewurztraminer-alsace/w/63654?year=2015&price_id=21493597,https://images.vivino.com/thumbs/00bwCMe6SLGEEWe_b44pKw_pb_x600.png,Trimbach/Gewürztraminer Alsace 2015,383
Fetzer,Shaly Loam Gewurztraminer 2013,미국,Monterey County,White wine,Gewürztraminer,3.9,"₩50,000",50000,tree fruit, earthy,0.7416528018145544,0.9242592017630917,0.08768741886287518,https://www.vivino.com/fetzer-vineyards-shaly-loam-gewurztraminer/w/6235?year=2013&price_id=23467392,https://images.vivino.com/thumbs/yXRoD2NKQPCmdlPYp6Hk0w_pb_x600.png,Fetzer/Shaly Loam Gewürztraminer 2013,163
Vietti,Arneis Roero 2018,이탈리아,Roero,White wine,Arneis,3.9,"₩44,322",44322,tree fruit, citrus,0.6664788357092057,0.3484116201815137,0.59568848991627,https://www.vivino.com/vietti-arneis-roero/w/77438?year=2018&price_id=23060268,https://images.vivino.com/thumbs/F9nMF6pTQxeQP6FwZRephA_pb_x600.png,Vietti/Arneis Roero 2018,419
Fetzer,Shaly Loam Gewurztraminer 2014,미국,Monterey County,White wine,Gewürztraminer,3.9,"₩50,000",50000,tree fruit, earthy,0.7416528018145544,0.9242592017630917,0.08768741886287518,https://www.vivino.com/fetzer-vineyards-shaly-loam-gewurztraminer/w/6235?year=2014&price_id=23467393,https://images.vivino.com/thumbs/yXRoD2NKQPCmdlPYp6Hk0w_pb_x600.png,Fetzer/Shaly Loam Gewürztraminer 2014,164
Mascota Vineyards,Unanime Chardonnay 2018,아르헨티나,Mendoza,White wine,Chardonnay,3.9,"₩120,000",120000,oaky, tree fruit,0.6004390179580451,0.22312155533979536,0.4281357602286961,https://www.vivino.com/mascota-vineyards-unanime-chardonnay-mendoza/w/5600664?year=2018&price_id=26898374,https://images.vivino.com/thumbs/FG8kkgwgTPaTYnFC8FTJrA_pb_x600.png,Mascota Vineyards/Unánime Chardonnay 2018,274
Dr. Loosen,Riesling Kabinett Blue Slate 2013,독일,Mosel,White wine,Riesling,3.9,"₩70,000",70000,tree fruit, earthy,0.4111867494220674,0.46180835350850585,0.9496760955199302,https://www.vivino.com/dr-loosen-riesling-kabinett-blue-slate/w/1683361?year=2013&price_id=24530161,https://images.vivino.com/thumbs/PoyKo6AgTu637-qBsAYEVQ_pb_x600.png,Dr. Loosen/Riesling Kabinett Blue Slate 2013,123
Cloudy Bay,Chardonnay 2018,뉴질랜드,Marlborough,White wine,Chardonnay,3.9,"₩36,189",36189,oaky, citrus,0.5716343900560786,0.06464538058840315,0.6506233238472614,https://www.vivino.com/cloudy-bay-chardonnay/w/18979?year=2018&price_id=23190415,https://images.vivino.com/thumbs/tZyWH-JkTZ-HwJTpRQIQ6w_pb_x600.png,Cloudy Bay/Chardonnay 2018,74
Saint Clair Family Estate,Pioneer Block 3 43 Degrees Sauvignon Blanc 2018,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,3.9,"₩21,381",21381,citrus, tropical,0.3354202238427719,0.005505174954190843,0.8963698869523452,https://www.vivino.com/saint-clair-family-estate-pioneer-block-3-43-degrees-sauvignon-blanc/w/3261379?year=2018&price_id=19137797,https://images.vivino.com/thumbs/5LJ-CCU2RlWoBIdVRDmu0Q_pb_x600.png,Saint Clair Family Estate/Pioneer Block 3 43 Degrees Sauvignon Blanc 2018,337
Diora,La Splendeur du Soleil Chardonnay 2018,미국,Monterey,White wine,Chardonnay,3.9,"₩80,000",80000,oaky, tree fruit,0.844609698539422,0.5766749281680106,0.4336631784772761,https://www.vivino.com/diora-la-splendeur-du-soleil-chardonnay-monterey/w/7445729?year=2018&price_id=30003964,https://images.vivino.com/thumbs/GVydrVhfTiSzHllzMBbsjQ_pb_x600.png,Diora/La Splendeur du Soleil Chardonnay 2018,89
Errazuriz,Aconcagua Costa Chardonnay 2018,칠레,Aconcagua Valley,White wine,Chardonnay,3.9,"₩100,000",100000,oaky, citrus,0.675334792984046,0.6239790525176642,0.2313396069055697,https://www.vivino.com/errazuriz-aconcagua-costa-chardonnay/w/2684376?year=2018&price_id=21493601,https://images.vivino.com/thumbs/CrziajhdTLGoJrtm71wKAA_pb_x600.png,Errazuriz/Aconcagua Costa Chardonnay 2018,142
Round Hill,Chardonnay 2017,미국,California,White wine,Chardonnay,3.9,"₩30,000",30000,oaky, tree fruit,0.9307690935449316,0.6172292683277011,0.48509925449828806,https://www.vivino.com/round-hill-chardonnay/w/6736?year=2017&price_id=29015905,https://images.vivino.com/thumbs/i78gytZbQs-3WMmPPk3QMg_pb_x600.png,Round Hill/Chardonnay 2017,324
Von Winning,Sauvignon Blanc II 2015,독일,Pfalz,White wine,Riesling,3.9,"₩53,142",53142,citrus, tree fruit,0.180354270725828,0.041134918512642615,0.8668874331303764,https://www.vivino.com/de-von-winning-sauvignon-blanc-ii/w/2412168?year=2015&price_id=14541866,https://images.vivino.com/thumbs/XRcCD3BSQkWxRwAT7x14ug_pb_x600.png,Von Winning/Sauvignon Blanc II 2015,433
Saint Clair Family Estate,Omaka Reserve Chardonnay 2018,뉴질랜드,Marlborough,White wine,Chardonnay,3.9,"₩29,607",29607,oaky, citrus,0.6062323783728018,0.10548525402770624,0.6187852461156356,https://www.vivino.com/saint-clair-family-estate-omaka-reserve-chardonnay/w/1443972?year=2018&price_id=21379971,https://images.vivino.com/thumbs/XEJifZeISryMz43c61EsmQ_pb_x600.png,Saint Clair Family Estate/Omaka Reserve Chardonnay 2018,333
Donnafugata,Vigna Di Gabri 2015,이탈리아,Sicilia,White wine,Ansonica,3.9,"₩29,224",29224,tree fruit, earthy,0.6474495678869192,0.08769443093450681,0.3651147704059327,https://www.vivino.com/donnafugata-vigna-di-gabri/w/7664?year=2015&price_id=23040206,https://images.vivino.com/thumbs/r37fKcZtRM-pIuXkNPbwVw_pb_x600.png,Donnafugata/Vigna Di Gabri 2015,110
Mascota Vineyards,Unanime Chardonnay 2017,아르헨티나,Mendoza,White wine,Chardonnay,3.9,"₩120,000",120000,oaky, tree fruit,0.6004390179580451,0.22312155533979536,0.4281357602286961,https://www.vivino.com/mascota-vineyards-unanime-chardonnay-mendoza/w/5600664?year=2017&price_id=26898373,https://images.vivino.com/thumbs/FG8kkgwgTPaTYnFC8FTJrA_pb_x600.png,Mascota Vineyards/Unánime Chardonnay 2017,273
Jean-Marc Brocard,Chablis Sainte Claire Vieilles Vignes 2013,프랑스,Chablis,White wine,Chardonnay,3.9,"₩62,051",62051,citrus, tree fruit,0.442997836970796,0.003101060116331032,0.7794023849020112,https://www.vivino.com/jean-marc-brocard-chablis-sainte-claire-vieilles-vignes/w/1374713?year=2013&price_id=7944083,https://images.vivino.com/thumbs/4oeeGlgXT9Gxs0ktG3bkug_pb_x600.png,Jean-Marc Brocard/Chablis Sainte Claire Vieilles Vignes 2013,216
Twomey,Sauvignon Blanc 2017,미국,Napa County,White wine,Sauvignon Blanc,3.9,"₩78,893",78893,citrus, tree fruit,0.44545415192700966,0.0,0.7868730071013019,https://www.vivino.com/twomey-sauvignon-blanc/w/14902?year=2017&price_id=17957571,https://images.vivino.com/thumbs/GLVP_VtnREiL3ee1TqONDA_pb_x600.png,Twomey/Sauvignon Blanc 2017,414
Dog Point,Section 94 Sauvignon Blanc 2016,뉴질랜드,Marlborough,White wine,Sauvignon Blanc,3.9,"₩34,543",34543,citrus, earthy,0.38101861098320833,0.026891097140539444,0.8754318334209777,https://www.vivino.com/dog-point-section-94-sauvignon-blanc/w/79391?year=2016&price_id=27587508,https://images.vivino.com/thumbs/ZwInk9qoRiCkAX1dDVbVXQ_pb_x600.png,Dog Point/Section 94 Sauvignon Blanc 2016,94
Mascota Vineyards,Unanime Chardonnay 2020,아르헨티나,Mendoza,White wine,Chardonnay,3.9,"₩120,000",120000,oaky, tree fruit,0.6004390179580451,0.22312155533979536,0.4281357602286961,https://www.vivino.com/mascota-vineyards-unanime-chardonnay-mendoza/w/5600664?year=2020&price_id=26898376,https://images.vivino.com/thumbs/FG8kkgwgTPaTYnFC8FTJrA_pb_x600.png,Mascota Vineyards/Unánime Chardonnay 2020,276
